build_id,schema_version,sop_version,date_time_utc,operator_id,lab_site,format,support_type,lipid_CL_frac,lipid_PE_frac,lipid_PC_frac,cholesterol_frac,buffer_pH,ionic_strength_mM,temp_C,extrusion_used,extrusion_pore_nm,extrusion_passes,size_mean_nm,size_pdi,turbidity_od600,visible_aggregation,assembly_method,detergent_type,detergent_conc_mM,detergent_removal_method,atpsyn_present,pump_present,scaffold_present,repair_present,atpsyn_to_lipid_ratio,pump_to_lipid_ratio,scaffold_to_lipid_ratio,repair_to_lipid_ratio,orientation_method,orientation_score,defect_proxy_before,defect_proxy_after,leak_proxy_baseline,leak_proxy_after_repair,stimulus_mode,stimulus_intensity,pmf_on,pmf_off,pmf_decay_tau_min,ATP_rate_on_uM_per_min,ATP_rate_off_uM_per_min,ATP_yield_window_uM,on_off_ratio,coupling_efficiency_proxy,energy_membrane_score,QC_REAGENTS_OK,QC_MEMBRANE_STABLE,QC_BASELINE_LEAK_OK,QC_ATP_BACKGROUND_OK,QC_ONOFF_OK,QC_PMF_OK,QC_REPAIR_EFFECT_OK,qc_status
IMM-00033,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.11518011604132095,0.3173504413065396,0.5674694426521394,0.043910553401453264,7.358924277603867,165.30586866813658,26.18689732633449,True,50,18,47.846202425692915,0.29525752521262516,0.35526790282181714,mild,detergent_removal,DDM,0.29552123998236546,dilution,True,False,True,True,0.013652712051514889,0.0,0.0005510973744697528,0.0009958459719147067,gradient_insertion,0.6561910781746759,0.3429711069827505,0.31843269321840106,0.830329687847246,0.6720617023095474,NONE,0.0,0.05985103795493161,0.05985103795493161,24.13052681549574,0.180915229373163,0.17590403350754782,3.6183045874632604,1.0255798503782318,0.840742886194356,37.78660312615301,True,True,True,True,False,True,True,PASS
IMM-00034,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.11462720926695139,0.1962260500347968,0.6891467406982518,0.02517934715105558,7.631000694180029,191.08046364183969,26.54655169818424,True,80,13,69.50931270483922,0.05,0.1363329209396103,none,film_hydration,DDM,0.8290277668265197,dilution,True,True,False,True,0.004672275752569701,0.004101185394213118,0.0,0.0006420622933162606,affinity,0.7259552325645089,0.38274080063308796,0.39853809454119704,0.988743687255292,0.7885513880022458,LIGHT,0.4256613814564821,0.3628950913958829,0.034174486709134574,14.00005564001377,0.2625839689961313,0.22760881649275286,5.251679379922626,1.1412516444235827,0.7647385378218331,33.46959221131728,True,True,True,True,False,True,True,PASS
IMM-00035,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.1407307017012455,0.2472312648304323,0.6120380334683221,0.0162004580431557,7.3156555718787635,159.961227858896,24.559880601025483,True,100,16,86.5712221698306,0.2237882598431379,0.23767046151480614,none,microfluidic_mix,OG,2.157010068860785,biobeads,True,True,False,False,0.0056453227689049704,0.008990863604004723,0.0,0.0,affinity,0.7855686209818546,0.354053574697472,0.354053574697472,0.900538222828504,0.900538222828504,LIGHT,0.5539497762217163,0.6549894592443471,0.06596032301760946,19.387584090959336,0.32115630034095544,0.25343761987302854,6.423126006819109,1.2476567799974716,0.8850722682873831,36.16609511290909,True,True,True,True,False,True,True,PASS
IMM-00036,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,porous_support,0.10649181949631754,0.10240862767350287,0.7910995528301796,0.0712841290794767,7.2237374775798315,177.66587511058933,20.050722246853304,False,0,0,114.97283826042903,0.35841716005395124,0.5389320379683372,none,microfluidic_mix,DDM,1.6113801807534245,dialysis,True,True,False,True,0.010940544913382916,0.005903629802869417,0.0,0.0007882004636196372,affinity,0.7705076600041499,0.6810995364233794,0.5902673994701053,1.138691925605697,0.8348155333305218,NADH,0.3560168265257739,0.43152135110753315,0.10550313104351872,16.601790482163572,0.3061257561546024,0.22931336580434858,6.1225151230920485,1.3080957577321917,0.8212302570144306,34.80494397454683,True,True,True,True,False,True,True,PASS
IMM-00037,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.07041667279802731,0.2414924358430894,0.6880908913588832,0.1357634563419524,7.650773454871961,146.41704085753096,21.199878198426926,True,80,18,60.03763061473871,0.17309259579634165,0.23101857674322332,none,film_hydration,DDM,0.6451172175806656,biobeads,True,True,False,True,0.009888978915413823,0.0030654749940867334,0.0,0.0023417677682705624,none,0.2713320918197176,0.4062844402957112,0.41880190742154644,0.9230981916191691,0.7882216115096015,LIGHT,0.8718170714759177,0.6494326712245639,0.0677308763931222,14.405026126125835,0.4014092343837578,0.35175835048302295,8.028184687675155,1.1335568759551031,0.8015316747369163,34.15055793223836,True,True,True,True,False,True,True,PASS
IMM-00038,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,glass,0.12766851489894596,0.27218769905391216,0.6001437860471418,0.11318517590765988,7.535521823427042,115.52444397009356,27.346690524079452,True,80,13,114.77662673085221,0.08922143719307486,0.20737768019158537,none,detergent_removal,OG,1.1400850026996185,dialysis,False,True,False,False,0.0,0.0014834101293241164,0.0,0.0,affinity,0.7804561194008351,0.5033046990666088,0.5033046990666088,0.8856736781694542,0.8856736781694542,NADH,0.3412611389322804,0.32845088975077075,0.05349678585033131,16.45918402226147,0.36147691655759817,0.36147691655759817,7.229538331151963,1.0,0.7288449709618404,33.31362946235347,True,True,True,True,True,True,True,PASS
IMM-00039,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.07038489607531671,0.09938523947655487,0.8302298644481284,0.06526208017029836,7.057074407428456,115.51113097957912,24.138850551262447,True,80,17,65.91386764191382,0.1102747691722605,0.44981507093453466,mild,film_hydration,DDM,1.4515137804564118,biobeads,True,True,False,False,0.02560148770698024,0.0021204832285623915,0.0,0.0,asymmetric_support,0.9197443855922062,0.7180505678343873,0.7180505678343873,1.0921889504106335,1.0921889504106335,LIGHT,0.9566396969965179,0.6811864813940431,0.038543004696734676,10.56630794490071,0.8166610835035713,0.4401145321837574,16.333221670071424,1.8183756977478627,0.771890714052978,31.432253928176713,True,True,True,True,False,True,True,PASS
IMM-00040,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.17966993712936816,0.098979715978786,0.721350346891846,0.12949345790744982,7.788637381125294,149.25777833757468,17.190151825029602,True,100,15,123.54778453452079,0.2568589191086022,0.631687245822208,mild,detergent_removal,CHAPS,0.28305021697825555,dialysis,True,True,True,False,0.00224404179382442,0.00385045468313429,0.001074884904483971,0.0,none,0.6224673705366304,0.3613201867387512,0.3613201867387512,0.8643891303071309,0.8643891303071309,LIGHT,0.5126127641899029,0.4262553822993645,0.022924514389747616,26.1805683629764,0.4056856913667924,0.3917501940373135,8.113713827335848,1.0338445434423185,0.8706273795983666,37.93433036460859,True,True,True,True,False,True,True,PASS
IMM-00041,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.08589505715425748,0.23400008946967235,0.6801048533760702,0.09006991737686865,7.47274840954986,159.78964527992812,24.429104237501136,True,80,13,77.78172579765503,0.1917267514491018,0.08508428607364919,none,detergent_removal,DDM,0.2792470079992782,dialysis,True,True,True,False,0.014438774147231164,0.00852784431670073,0.00227159341991835,0.0,affinity,0.614738162582543,0.3121761607814215,0.3121761607814215,0.8064908565928904,0.8064908565928904,LIGHT,1.4627011847711895,1.5635041347996588,0.10734069222970684,21.638636224049066,0.6692342128322966,0.27554445820470413,13.384684256645931,2.3320830206699714,1.2367465698168016,41.97768683409463,True,True,True,True,False,True,True,PASS
IMM-00042,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.15016960282829275,0.09142607262795785,0.7584043245437494,0.07339806413738095,7.455674042488894,191.97334785023196,22.319001029708375,True,50,9,46.820520569134615,0.08688157296186999,0.2636810208801718,none,detergent_removal,OG,1.1245398789921126,dialysis,True,True,True,False,0.007421035955274604,0.003121398158191722,0.0014783260509840382,0.0,none,0.48134396861608314,0.29373022135822496,0.29373022135822496,1.0226804935223857,1.0226804935223857,LIGHT,0.7913174322339485,0.5866528948816102,0.05483868087362826,20.396299975167558,0.29271498456806716,0.24584233367216823,5.854299691361343,1.1763174820519797,0.8538286840555529,35.4605859060546,True,True,True,True,False,True,True,PASS
IMM-00043,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.09781655902563452,0.14648096050729648,0.755702480467069,0.030050049249977256,7.350637570890981,107.36040910554655,28.578302516788014,True,80,9,54.465793475737655,0.2423388268544955,0.5246607643411346,none,detergent_removal,CHAPS,1.6412534294790326,dialysis,True,True,True,True,0.0032190573637179607,0.006283935205914022,0.0015002339340840427,0.0007269442809611479,affinity,0.7243957690667651,0.3844571175994822,0.3571973648041204,0.974017265076176,0.8298916600968257,LIGHT,1.306693855460136,1.235983917695872,0.09550586870268786,24.66945142708792,0.35098399480649006,0.2675174711591637,7.0196798961298015,1.2903007017654278,1.0705581927227648,40.36380717126784,True,True,True,True,False,True,True,PASS
IMM-00044,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.027891691532714643,0.1915621009184632,0.7805462075488222,0.0,7.654919405408523,163.2475691276585,21.54233912115384,True,50,13,64.9808560332296,0.09477065584301901,0.1451893582394207,none,detergent_removal,DDM,1.0539016213829686,dialysis,False,True,False,True,0.0,0.0007239105650691064,0.0,0.001338005987848603,asymmetric_support,0.7895866119675272,0.5468549742186221,0.4696796186642891,0.9392700681983082,0.828636327114012,LIGHT,1.1702207142179502,0.8192548676422056,0.0635759076140459,20.345537152080063,0.304576938130744,0.29862999842412546,6.09153876261488,1.0186640923203427,0.8986873948541907,36.92880444865794,True,True,True,True,True,True,True,PASS
IMM-00045,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.1598317073722331,0.1709271631448428,0.6692411294829241,0.044214977994241074,7.251333207188415,219.50579122813002,22.02957268065952,True,80,9,45.71589911906698,0.06630897494710043,0.20294985451277314,none,detergent_removal,DDM,1.5844645718387629,biobeads,True,True,True,True,0.007494351609883579,0.004755562644638754,0.01603835936025658,0.0024793067238558656,affinity,0.8128448834746692,0.2340019215742538,0.1995577986947503,0.8309877159078088,0.6704438150747598,LIGHT,0.757593949902158,0.6778837985553109,0.0,23.939902075491126,0.37732745332338147,0.25531118564945693,7.546549066467629,1.4431940074867975,1.0272932123969505,40.334712877272864,True,True,True,True,False,True,True,PASS
IMM-00046,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.13275405766242276,0.210830745561769,0.6564151967758082,0.08251133295454638,7.08758216038419,141.94855747169302,27.366634881826904,True,80,18,61.019387715399745,0.08755605914302221,0.0,none,detergent_removal,DDM,2.0360525651316874,dialysis,True,False,True,True,0.00276315852535362,0.0,0.003275156436205148,0.0019406470881797118,none,0.5067305497093996,0.36069623920491933,0.33600858330111644,0.9604721932952703,0.8382201380390205,NONE,0.0,0.040410617284202685,0.040410617284202685,23.00042068598414,0.24267693132661294,0.2374517184184714,4.853538626532259,1.0202958944700002,0.7849631684070898,36.029845892162975,True,True,True,True,False,True,True,PASS
IMM-00047,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.10736329385503143,0.2550040893659273,0.6376326167790412,0.059605125150512236,7.1384672999863055,120.71249779649612,19.90614724174344,True,100,15,140.2719228434087,0.17496561127130372,0.22273885244042357,none,detergent_removal,DDM,0.645473495758435,dialysis,True,True,True,False,0.004536405645599526,0.00446342852843672,0.0024657270525835348,0.0,gradient_insertion,0.7468306768351118,0.20167900542383044,0.20167900542383044,0.796369924257703,0.796369924257703,NADH,0.22719208111255632,0.3008635508743908,0.07221295262366252,21.235965491967033,0.23731814437961896,0.21939566074269193,4.74636288759238,1.0748655325719982,0.8319317556041309,36.38438425913302,True,True,True,True,False,True,True,PASS
IMM-00048,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.13781927429045077,0.16635678720482774,0.6958239385047215,0.008278764841503661,7.385411209026083,191.32563656170055,17.767796994483792,True,80,11,70.27278454648561,0.1239400308000131,0.150830424162297,none,detergent_removal,DDM,0.6813923470995311,biobeads,True,True,False,True,0.0032383135725583445,0.0035044529617129436,0.0,0.0004804865128355948,none,0.4197760875918005,0.3690176565954301,0.2875804195230367,0.9119607928739216,0.7788979991495111,NADH,0.15055089617295087,0.1592952565908753,0.03625268555364135,15.49557569632992,0.3121692749572808,0.30144975130874585,6.243385499145616,1.0333474317677698,0.7194770690650386,33.36481135748608,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00049,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.07429695996619476,0.18730730106311724,0.7383957389706881,0.0671291628442463,7.663186114329654,154.7025585828818,26.918554422830933,True,100,13,112.10682040855882,0.1681147163184516,0.3653463993055367,mild,detergent_removal,OG,2.578566956446264,biobeads,True,True,True,False,0.004605148073132641,0.00739173681324941,0.0016519298156992513,0.0,none,0.2903461922879782,0.5767803336372536,0.5767803336372536,1.0238927238263973,1.0238927238263973,NADH,0.06572137240677743,0.13436924702845862,0.08076802164976932,21.627051590168747,0.3329410984738226,0.3316881399299002,6.658821969476452,1.0035626977474195,0.7296837717085509,34.13000105296231,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00050,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,patch,porous_support,0.23603527778520203,0.12395817992597535,0.6400065422888226,0.03617089814174586,7.1443603185449085,191.66598752226025,28.90005325681701,False,0,0,179.78043095936724,0.08158903956594514,0.09589696810114369,none,film_hydration,DDM,2.136736195084682,biobeads,False,True,True,False,0.0,0.004936149955070327,0.0018154372625296612,0.0,asymmetric_support,1.0,0.23213143054979146,0.23213143054979146,0.8180881642435197,0.8180881642435197,LIGHT,1.1438995152666824,1.1547986953860516,0.04520277152921116,22.068533929153173,0.3192286062000925,0.3192286062000925,6.384572124001851,1.0,0.9845037215847965,38.59536206241421,True,True,True,True,True,True,True,PASS
IMM-00051,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.0769799665511364,0.18204971977107437,0.7409703136777893,0.06481343324352104,7.427421128373385,190.26564650710793,24.838660167924985,True,80,10,57.2478217818515,0.10883237270556077,0.5116084030290997,mild,detergent_removal,DDM,1.7609045170349094,dilution,True,True,False,False,0.0021282875023100364,0.0020770085915802,0.0,0.0,none,0.5105685463830139,0.5060587162836755,0.5060587162836755,1.0435040468397236,1.0435040468397236,LIGHT,0.5334220605114846,0.421139292749908,0.08033566164224981,15.810321035407389,0.22511226383596433,0.21661527740522768,4.502245276719287,1.035910557103144,0.7331414663756585,32.412104658734194,True,True,True,True,False,True,True,PASS
IMM-00052,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.0774124877923659,0.19844921650739075,0.7241382957002434,0.12056635809315973,7.286082791138528,185.2831389533908,19.032441910727492,True,100,14,102.94984682873661,0.10287038845899762,0.4690459130014466,none,detergent_removal,OG,0.7263051387376847,biobeads,True,True,False,False,0.003423128864377296,0.0030125256274458694,0.0,0.0,affinity,0.7282738199318317,0.36032567182994707,0.36032567182994707,0.9301529638979797,0.9301529638979797,NADH,0.2067140541742927,0.22579199182252707,0.047881771054291686,16.238210778365037,0.3058773354866198,0.2963475256089222,6.1175467097323954,1.0301244963410228,0.7131282727431089,32.8125012031321,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00053,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.15699390239732333,0.1758671846501885,0.6671389129524882,0.0,7.104222682066846,162.61136702102388,18.144603561831527,True,100,14,119.72691430170323,0.16077392497378104,0.23715246206054838,none,detergent_removal,DDM,1.9372684455348994,biobeads,True,True,True,False,0.006318698519612699,0.005519659966214883,0.0035382821697865978,0.0,affinity,0.715876820151474,0.38242215345139763,0.38242215345139763,0.9355536050139676,0.9355536050139676,NADH,0.2409758812211157,0.28922418847775977,0.05260002013709128,26.809500532423563,0.2900868966105188,0.26611955255259334,5.801737932210376,1.0837668864085053,0.8573022655737008,37.53088506216409,True,True,True,True,False,True,True,PASS
IMM-00054,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.07281895982910033,0.1363102971891106,0.7908707429817892,0.06033779661031573,7.633678349949824,114.94400150919708,23.410433159044587,True,100,12,89.20355199019941,0.05,0.19766525172965832,none,film_hydration,OG,0.574218140765619,biobeads,True,True,True,True,0.012514616444834575,0.005649126917150518,0.0065063113684206315,0.0047234727291242925,none,0.5407743526264159,0.18431244200198316,0.1562284626824047,0.8242486035522445,0.7095210475620487,NADH,0.24986810675449633,0.3363070746176014,0.09341880598888018,24.386789063149497,0.30569238740490856,0.2614159934119526,6.113847748098172,1.1573343201149968,0.8921189428720147,38.433406358029146,True,True,True,True,False,True,True,PASS
IMM-00055,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.10372264777910885,0.19280122539612143,0.7034761268247698,0.044076192353156275,7.247305784270249,220.13852226601404,27.316242962591375,True,80,9,75.66622141228287,0.40695273768400764,0.5692381247780474,mild,detergent_removal,OG,4.374707467413987,biobeads,True,True,True,True,0.003989331034635446,0.004497331091319291,0.006059028556811101,0.004114566156423899,affinity,0.7131104459177514,0.6230193735819446,0.5600821609359595,1.1028870931993264,0.9866024245627633,NADH,0.2151065977240435,0.22200747788776537,0.039466159832981705,21.26707542820315,0.27887229232573585,0.26248897441944224,5.577445846514717,1.0579963092009654,0.7780259671935249,34.82859088182509,True,True,True,True,False,False,True,CONDITIONAL_PASS
IMM-00056,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.11260639039946424,0.14862252098422465,0.7387710886163111,0.0024116491328143087,7.363391042326807,113.61427361325238,24.786791373891166,True,80,16,73.28819901281021,0.22894474514434893,0.23459242045489642,none,detergent_removal,CHAPS,1.2157288883515391,biobeads,True,True,True,True,0.012041490674105175,0.0027872770617316882,0.0011974053374916923,0.0007625373448655201,affinity,0.6160474182340694,0.32565400320337506,0.33001085028182575,0.8403026126566576,0.763833996919996,LIGHT,1.029026605566526,0.8140151326162526,0.03950432173557718,23.678573834544693,0.4664546426982304,0.302370142692573,9.329092853964609,1.5089940980115393,1.026886080497442,39.88699105632402,True,True,True,True,False,True,True,PASS
IMM-00057,0.2.2,SOP-IMM-FAB-001,2026-02-04T05:20:54Z,OP-01,LONDON-TESTBED,vesicle,none,0.06869709076402024,0.263792054461331,0.6675108547746486,0.0,7.4010144922140855,174.974309057581,23.917643866274947,True,80,14,77.71732183408919,0.05,0.5244179435142847,none,film_hydration,DDM,0.6412436072651038,biobeads,True,True,True,True,0.0039019524888059686,0.0059585272877079485,0.0026176363913006538,0.0006094418513741395,gradient_insertion,0.6303824821751749,0.12495839609186876,0.10784643393370509,0.7245018659561577,0.6801398010328994,LIGHT,0.9629428989712886,0.9112261670732453,0.01147034524398742,24.39731939584375,0.3606201392579621,0.29367310279727105,7.212402785159242,1.213429318177655,1.033598077303267,40.48265297688798,True,True,True,True,False,True,False,CONDITIONAL_PASS
